settlement_id,transaction_id,settlement_date,settlement_amount
SET2018292,TXN1020127,2025-04-15,43.62
SET2018293,TXN1020128,2025-07-28,27.77
SET2018294,TXN1020129,2025-08-24,71.16
SET2018295,TXN1020130,2025-12-04,35.34
SET2018296,TXN1020132,2025-05-26,84.25
SET2018297,TXN1020133,2025-04-10,69.07
SET2018298,TXN1020134,2025-12-17,175.44
SET2018299,TXN1020136,2025-03-22,70.04
SET2018300,TXN1020137,2025-04-20,99.46
SET2018301,TXN1020138,2025-02-08,21.63
SET2018302,TXN1020140,2025-07-11,92.63
SET2018303,TXN1020141,2025-07-23,143.06
SET2018304,TXN1020143,2025-06-08,52.56
SET2018305,TXN1020144,2025-04-24,52.83
SET2018306,TXN1020145,2025-05-19,210.12
SET2018307,TXN1020146,2025-10-20,83.62
SET2018308,TXN1020147,2025-07-12,20.15
SET2018309,TXN1020148,2025-03-03,111.67
SET2018310,TXN1020149,2025-09-09,46.03
SET2018311,TXN1020150,2025-09-30,158.8
SET2018312,TXN1020151,2025-04-03,102.62
SET2018313,TXN1020152,2025-07-24,179.89
SET2018314,TXN1020153,2025-07-25,153.1
SET2018315,TXN1020154,2025-03-05,141.16
SET2018316,TXN1020155,2025-01-04,165.27
SET2018317,TXN1020156,2025-09-20,128.0
SET2018318,TXN1020157,2025-08-13,38.28
SET2018319,TXN1020158,2025-09-18,26.71
SET2018320,TXN1020159,2025-05-18,34.32
SET2018321,TXN1020160,2025-07-08,119.65
SET2018322,TXN1020161,2025-12-25,11.26
SET2018323,TXN1020162,2025-03-25,65.87
SET2018324,TXN1020163,2025-08-27,53.91
SET2018325,TXN1020164,2025-02-18,177.52
SET2018326,TXN1020165,2025-01-24,60.72
SET2018327,TXN1020166,2025-12-16,49.66
SET2018328,TXN1020167,2025-02-18,191.1
SET2018329,TXN1020168,2025-08-28,61.96
SET2018330,TXN1020169,2025-07-07,54.45
SET2018331,TXN1020170,2025-10-23,45.09
SET2018332,TXN1020171,2025-07-19,83.81
SET2018333,TXN1020172,2025-09-12,51.15
SET2018334,TXN1020173,2025-11-23,51.3
SET2018335,TXN1020174,2025-10-30,212.76
SET2018336,TXN1020175,2025-09-22,69.35
SET2018337,TXN1020177,2025-03-03,30.08
SET2018338,TXN1020178,2025-07-01,71.44
SET2018339,TXN1020179,2025-08-29,42.61
SET2018340,TXN1020180,2025-09-02,49.67
SET2018341,TXN1020183,2025-03-05,23.51
SET2018342,TXN1020185,2025-07-17,43.07
SET2018343,TXN1020186,2025-08-20,118.31
SET2018344,TXN1020187,2025-02-12,98.32
SET2018345,TXN1020188,2025-11-14,72.47
SET2018346,TXN1020189,2025-04-21,131.23
SET2018347,TXN1020190,2025-08-30,231.73
SET2018348,TXN1020191,2025-10-02,183.97
SET2018349,TXN1020192,2025-01-14,23.37
SET2018350,TXN1020193,2025-11-12,41.09
SET2018351,TXN1020194,2025-12-21,45.32
SET2018352,TXN1020195,2025-12-16,111.15
SET2018353,TXN1020196,2025-02-20,43.91
SET2018354,TXN1020197,2025-05-26,42.56
SET2018355,TXN1020198,2025-03-26,37.06
SET2018356,TXN1020199,2025-06-14,84.7
SET2018357,TXN1020200,2025-12-22,110.8
SET2018358,TXN1020201,2025-10-06,25.3
SET2018359,TXN1020202,2025-10-09,44.19
SET2018360,TXN1020203,2025-06-04,14.64
SET2018361,TXN1020204,2025-12-08,9.84
SET2018362,TXN1020205,2025-12-02,98.27
SET2018363,TXN1020206,2025-10-24,85.83
SET2018364,TXN1020207,2025-10-26,76.55
SET2018365,TXN1020208,2025-08-26,237.36
SET2018366,TXN1020209,2025-02-04,17.45
SET2018367,TXN1020210,2025-04-14,12.63
SET2018368,TXN1020211,2025-10-10,27.15
SET2018369,TXN1020212,2025-04-30,12.23
SET2018370,TXN1020213,2025-03-04,40.83
SET2018371,TXN1020214,2025-12-12,106.3
SET2018372,TXN1020215,2025-06-28,84.54
SET2018373,TXN1020216,2025-11-11,151.72
SET2018374,TXN1020217,2025-04-14,89.71
SET2018375,TXN1020218,2025-05-14,48.27
SET2018376,TXN1020219,2025-05-06,43.78
SET2018377,TXN1020220,2025-05-17,94.63
SET2018378,TXN1020221,2025-06-09,19.61
SET2018379,TXN1020223,2025-10-25,91.12
SET2018380,TXN1020224,2025-04-30,80.43
SET2018381,TXN1020225,2025-06-11,234.03
SET2018382,TXN1020226,2025-11-11,116.41
SET2018383,TXN1020227,2025-06-10,85.4
SET2018384,TXN1020228,2025-01-04,51.95
SET2018385,TXN1020229,2025-01-01,34.85
SET2018386,TXN1020230,2025-06-09,53.29
SET2018387,TXN1020231,2025-08-26,143.18
SET2018388,TXN1020232,2025-12-13,96.63
SET2018389,TXN1020234,2025-07-18,72.63
SET2018390,TXN1020235,2025-04-16,32.47
SET2018391,TXN1020236,2025-06-14,168.76
SET2018392,TXN1020237,2025-06-11,156.97
SET2018393,TXN1020238,2025-04-25,77.36
SET2018394,TXN1020239,2025-01-07,104.04
SET2018395,TXN1020240,2025-01-27,99.56
SET2018396,TXN1020241,2025-07-11,45.85
SET2018397,TXN1020242,2025-03-23,54.16
SET2018398,TXN1020243,2025-05-02,32.21
SET2018399,TXN1020245,2025-01-19,152.12
SET2018400,TXN1020246,2025-02-16,130.69
SET2018401,TXN1020247,2025-05-18,104.25
SET2018402,TXN1020248,2025-03-01,143.64
SET2018403,TXN1020249,2025-03-26,49.79
SET2018404,TXN1020250,2025-04-21,26.08
SET2018405,TXN1020251,2025-04-17,58.82
SET2018406,TXN1020252,2025-01-05,62.67
SET2018407,TXN1020253,2025-02-12,114.5
SET2018408,TXN1020255,2025-09-01,149.67
SET2018409,TXN1020257,2025-04-14,35.22
SET2018410,TXN1020258,2025-05-20,61.99
SET2018411,TXN1020259,2025-11-29,97.85
SET2018412,TXN1020260,2025-11-18,356.21
SET2018413,TXN1020261,2025-10-09,30.51
SET2018414,TXN1020262,2025-02-09,37.79
SET2018415,TXN1020263,2025-06-29,47.53
SET2018416,TXN1020264,2025-06-26,36.73
SET2018417,TXN1020265,2025-08-22,32.77
SET2018418,TXN1020266,2025-11-05,69.18
SET2018419,TXN1020267,2025-04-29,143.25
SET2018420,TXN1020269,2025-04-07,33.52
SET2018421,TXN1020270,2025-03-18,57.0
SET2018422,TXN1020271,2025-04-26,29.05
SET2018423,TXN1020272,2025-09-26,146.41
SET2018424,TXN1020273,2025-06-11,216.36
SET2018425,TXN1020274,2025-09-06,18.61
SET2018426,TXN1020275,2025-09-10,80.1
SET2018427,TXN1020276,2025-05-13,35.78
SET2018428,TXN1020277,2025-12-15,70.13
SET2018429,TXN1020278,2025-01-17,62.27
SET2018430,TXN1020279,2025-11-25,22.81
SET2018431,TXN1020280,2025-01-05,175.4
SET2018432,TXN1020281,2025-05-20,59.06
SET2018433,TXN1020282,2025-10-31,45.79
SET2018434,TXN1020283,2025-09-07,73.19
SET2018435,TXN1020284,2025-04-28,33.23
SET2018436,TXN1020285,2025-11-20,57.57
SET2018437,TXN1020286,2025-02-20,15.34
SET2018438,TXN1020287,2025-09-02,10.12
SET2018439,TXN1020288,2025-07-09,30.69
SET2018440,TXN1020289,2025-03-17,43.56
SET2018441,TXN1020290,2025-12-03,16.35
SET2018442,TXN1020291,2025-10-07,44.79
SET2018443,TXN1020292,2025-01-04,43.51
SET2018444,TXN1020293,2025-02-01,63.48
SET2018445,TXN1020294,2025-01-21,109.0
SET2018446,TXN1020295,2025-06-01,262.35
SET2018447,TXN1020296,2025-06-02,93.93
SET2018448,TXN1020297,2025-09-22,30.35
SET2018449,TXN1020298,2025-09-04,113.66
SET2018450,TXN1020299,2025-01-06,204.48
SET2018451,TXN1020300,2025-06-23,27.22
SET2018452,TXN1020301,2025-10-14,28.45
SET2018453,TXN1020302,2025-11-25,21.39
SET2018454,TXN1020303,2025-04-19,42.45
SET2018455,TXN1020305,2025-02-25,218.45
SET2018456,TXN1020306,2025-05-05,136.09
SET2018457,TXN1020307,2025-06-11,90.78
SET2018458,TXN1020308,2025-05-09,69.17
SET2018459,TXN1020309,2025-02-03,91.21
SET2018460,TXN1020310,2025-05-05,95.62
SET2018461,TXN1020311,2025-04-16,189.15
SET2018462,TXN1020312,2025-06-28,65.58
SET2018463,TXN1020313,2025-01-30,82.22
SET2018464,TXN1020314,2025-10-16,48.1
SET2018465,TXN1020315,2025-06-02,73.02
SET2018466,TXN1020316,2025-04-27,54.32
SET2018467,TXN1020317,2025-11-27,25.75
SET2018468,TXN1020318,2025-09-29,134.1
SET2018469,TXN1020319,2025-02-19,219.34
SET2018470,TXN1020320,2025-02-23,64.72
SET2018471,TXN1020322,2025-07-24,132.86
SET2018472,TXN1020323,2025-05-10,59.46
SET2018473,TXN1020324,2025-05-17,77.61
SET2018474,TXN1020325,2025-07-05,56.06
SET2018475,TXN1020328,2025-02-09,100.49
SET2018476,TXN1020329,2025-10-16,139.5
SET2018477,TXN1020330,2025-12-15,66.51
SET2018478,TXN1020331,2025-11-02,25.54
SET2018479,TXN1020332,2025-11-27,161.76
SET2018480,TXN1020333,2025-06-19,37.05
SET2018481,TXN1020334,2025-10-29,36.55
SET2018482,TXN1020335,2025-11-20,43.57
SET2018483,TXN1020336,2025-11-22,16.53
SET2018484,TXN1020337,2025-02-24,56.03
SET2018485,TXN1020339,2025-05-27,47.14
SET2018486,TXN1020340,2025-07-03,194.52
SET2018487,TXN1020341,2025-12-17,185.11
SET2018488,TXN1020342,2025-04-27,135.83
SET2018489,TXN1020343,2025-10-31,14.18
SET2018490,TXN1020344,2025-11-20,209.97
SET2018491,TXN1020345,2025-12-19,55.16
SET2018492,TXN1020346,2025-03-11,255.37
SET2018493,TXN1020347,2025-03-31,41.13
SET2018494,TXN1020348,2025-03-23,59.63
SET2018495,TXN1020349,2025-09-26,71.64
SET2018496,TXN1020350,2025-09-08,31.63
SET2018497,TXN1020351,2025-05-29,18.24
SET2018498,TXN1020352,2025-02-02,9.8
SET2018499,TXN1020353,2025-07-10,707.86
SET2018500,TXN1020354,2025-09-25,17.55
SET2018501,TXN1020355,2025-06-23,17.75
SET2018502,TXN1020356,2025-04-08,105.38
SET2018503,TXN1020357,2025-08-05,21.35
SET2018504,TXN1020359,2025-08-04,6.69
SET2018505,TXN1020360,2025-11-15,84.28
SET2018506,TXN1020361,2025-04-25,28.33
SET2018507,TXN1020362,2025-08-11,111.58
SET2018508,TXN1020363,2025-11-09,62.76
SET2018509,TXN1020364,2025-03-19,66.49
SET2018510,TXN1020365,2025-04-13,46.4
SET2018511,TXN1020366,2025-01-18,53.48
SET2018512,TXN1020367,2025-05-17,32.59
SET2018513,TXN1020368,2025-01-17,35.16
SET2018514,TXN1020369,2025-09-30,27.77
SET2018515,TXN1020370,2025-02-02,223.9
SET2018516,TXN1020371,2025-09-11,48.57
SET2018517,TXN1020372,2025-07-31,10.89
SET2018518,TXN1020373,2025-12-28,82.02
SET2018519,TXN1020374,2025-05-08,35.06
SET2018520,TXN1020375,2025-05-06,64.36
SET2018521,TXN1020377,2025-07-16,219.67
SET2018522,TXN1020378,2025-03-22,49.06
SET2018523,TXN1020379,2025-02-11,128.11
SET2018524,TXN1020380,2025-12-13,115.89
SET2018525,TXN1020381,2025-09-05,22.35
SET2018526,TXN1020383,2025-08-15,36.36
SET2018527,TXN1020384,2025-04-22,25.36
SET2018528,TXN1020385,2025-03-07,25.44
SET2018529,TXN1020386,2025-06-22,128.64
SET2018530,TXN1020387,2025-10-15,552.48
SET2018531,TXN1020388,2025-01-01,35.01
SET2018532,TXN1020389,2025-05-10,79.25
SET2018533,TXN1020390,2025-12-03,85.48
SET2018534,TXN1020391,2025-05-24,43.64
SET2018535,TXN1020392,2025-02-06,205.63
SET2018536,TXN1020393,2025-06-07,386.66
SET2018537,TXN1020394,2025-09-07,41.34
SET2018538,TXN1020395,2025-12-30,267.07
SET2018539,TXN1020396,2025-08-18,43.06
SET2018540,TXN1020397,2025-01-19,30.69
SET2018541,TXN1020398,2025-10-23,59.65
SET2018542,TXN1020399,2025-10-12,133.65
SET2018543,TXN1020400,2025-08-26,61.35
SET2018544,TXN1020401,2025-11-26,120.33
SET2018545,TXN1020403,2025-03-26,196.82
SET2018546,TXN1020404,2025-06-04,101.95
SET2018547,TXN1020405,2025-07-06,226.88
SET2018548,TXN1020406,2025-06-28,33.58
SET2018549,TXN1020407,2025-08-22,56.67
SET2018550,TXN1020408,2025-09-14,66.6
SET2018551,TXN1020409,2025-02-07,33.68
SET2018552,TXN1020410,2025-07-27,29.79
SET2018553,TXN1020411,2025-01-16,90.53
SET2018554,TXN1020412,2025-07-06,113.54
SET2018555,TXN1020413,2025-06-04,72.97
SET2018556,TXN1020414,2025-03-17,155.59
SET2018557,TXN1020415,2025-12-28,27.59
SET2018558,TXN1020417,2025-01-21,25.95
SET2018559,TXN1020418,2025-05-11,74.55
SET2018560,TXN1020419,2025-10-04,98.52
SET2018561,TXN1020420,2025-01-04,195.09
SET2018562,TXN1020421,2025-06-29,26.0
SET2018563,TXN1020422,2025-06-02,89.83
SET2018564,TXN1020423,2025-11-13,210.37
SET2018565,TXN1020424,2025-01-02,29.92
SET2018566,TXN1020425,2025-01-07,24.8
SET2018567,TXN1020426,2025-07-26,20.5
SET2018568,TXN1020427,2025-03-07,109.9
SET2018569,TXN1020428,2025-09-14,37.32
SET2018570,TXN1020429,2025-04-12,97.75
SET2018571,TXN1020430,2025-07-25,56.1
SET2018572,TXN1020431,2025-01-15,281.67
SET2018573,TXN1020432,2025-09-11,125.25
SET2018574,TXN1020433,2025-07-09,35.06
SET2018575,TXN1020434,2025-01-01,52.37
SET2018576,TXN1020435,2025-04-08,125.25
SET2018577,TXN1020436,2025-01-22,28.36
SET2018578,TXN1020437,2025-01-17,171.7
SET2018579,TXN1020438,2025-09-12,54.59
SET2018580,TXN1020439,2025-06-06,127.37
SET2018581,TXN1020440,2025-10-21,57.0
SET2018582,TXN1020442,2025-09-19,38.48
SET2018583,TXN1020443,2025-08-13,266.64
SET2018584,TXN1020444,2025-08-30,52.66
SET2018585,TXN1020445,2025-10-30,784.06
SET2018586,TXN1020446,2025-09-16,75.3
SET2018587,TXN1020447,2025-09-30,33.76
SET2018588,TXN1020448,2025-09-28,18.76
SET2018589,TXN1020449,2025-06-13,178.79
SET2018590,TXN1020451,2025-11-04,128.79
SET2018591,TXN1020453,2025-08-10,113.87
SET2018592,TXN1020454,2025-01-28,87.34
SET2018594,TXN1020456,2025-01-24,126.89
SET2018595,TXN1020457,2025-02-07,24.28
SET2018596,TXN1020458,2025-05-12,193.66
SET2018597,TXN1020459,2025-06-19,64.28
SET2018598,TXN1020460,2025-07-12,228.85
SET2018599,TXN1020461,2025-11-25,100.05
SET2018600,TXN1020462,2025-10-06,172.99
SET2018601,TXN1020463,2025-06-05,55.72
SET2018602,TXN1020464,2025-05-04,19.81
SET2018603,TXN1020465,2025-09-18,104.69
SET2018605,TXN1020467,2025-11-19,42.71
SET2018606,TXN1020468,2025-10-13,56.68
SET2018607,TXN1020469,2025-09-07,11.34
SET2018608,TXN1020470,2025-04-02,58.9
SET2018609,TXN1020471,2025-08-15,24.52
SET2018610,TXN1020472,2025-10-27,100.86
SET2018611,TXN1020473,2025-01-27,87.18
SET2018612,TXN1020474,2025-03-06,67.5
SET2018613,TXN1020475,2025-07-08,192.12
SET2018614,TXN1020476,2025-05-12,80.86
SET2018615,TXN1020477,2025-09-17,77.85
SET2018616,TXN1020478,2025-05-27,86.25
SET2018617,TXN1020479,2025-12-30,41.84
SET2018618,TXN1020480,2025-04-20,147.39
SET2018619,TXN1020481,2025-05-12,32.04
SET2018620,TXN1020482,2025-01-04,93.52
SET2018621,TXN1020483,2025-04-01,176.79
SET2018622,TXN1020484,2025-03-27,29.34
SET2018623,TXN1020485,2025-10-06,22.78
SET2018624,TXN1020486,2025-05-04,28.92
SET2018625,TXN1020487,2025-03-16,285.33
SET2018626,TXN1020489,2025-07-25,25.52
SET2018627,TXN1020490,2025-10-14,89.4
SET2018628,TXN1020491,2025-12-24,7.55
SET2018629,TXN1020492,2025-01-18,31.07
SET2018630,TXN1020493,2025-11-03,206.7
SET2018631,TXN1020494,2025-05-23,31.05
SET2018632,TXN1020495,2025-10-23,54.13
SET2018633,TXN1020496,2025-01-14,84.38
SET2018634,TXN1020497,2025-08-17,84.41
SET2018635,TXN1020499,2025-01-15,103.25
SET2018636,TXN1020500,2025-10-17,209.42
SET2018637,TXN1020501,2025-02-12,28.52
SET2018638,TXN1020502,2025-12-25,45.26
SET2018639,TXN1020503,2025-09-30,61.31
SET2018640,TXN1020504,2025-11-29,116.73
SET2018641,TXN1020505,2025-11-24,68.48
SET2018642,TXN1020506,2025-04-26,60.24
SET2018643,TXN1020507,2025-06-01,19.31
SET2018644,TXN1020508,2025-09-10,26.94
SET2018645,TXN1020509,2025-03-06,77.8
SET2018646,TXN1020510,2025-04-22,44.21
SET2018647,TXN1020511,2025-02-06,50.72
SET2018648,TXN1020512,2025-11-22,63.47
SET2018649,TXN1020513,2025-04-01,434.13
SET2018650,TXN1020514,2025-05-30,44.79
SET2018651,TXN1020515,2025-06-15,201.33
SET2018652,TXN1020516,2025-05-18,190.77
SET2018653,TXN1020517,2025-10-12,126.85
SET2018654,TXN1020518,2025-11-30,33.85
SET2018655,TXN1020519,2025-07-29,74.42
SET2018656,TXN1020520,2025-11-02,48.79
SET2018657,TXN1020521,2025-02-10,334.13
SET2018658,TXN1020522,2025-12-19,92.62
SET2018659,TXN1020523,2025-02-12,56.23
SET2018660,TXN1020524,2025-01-26,278.09
SET2018661,TXN1020525,2025-01-09,50.3
SET2018662,TXN1020526,2025-03-30,103.68
SET2018663,TXN1020527,2025-11-02,116.97
SET2018664,TXN1020528,2025-04-20,88.05
SET2018665,TXN1020529,2025-10-18,61.24
SET2018666,TXN1020530,2025-06-04,130.32
SET2018667,TXN1020531,2025-02-07,40.29
SET2018668,TXN1020532,2025-06-22,162.55
SET2018669,TXN1020533,2025-03-26,53.24
SET2018670,TXN1020534,2025-04-17,194.46
SET2018671,TXN1020535,2025-07-08,154.01
SET2018672,TXN1020537,2025-08-03,62.04
SET2018673,TXN1020539,2025-09-19,105.31
SET2018674,TXN1020540,2025-09-12,5.09
SET2018675,TXN1020541,2025-03-29,34.67
SET2018676,TXN1020543,2025-11-04,83.41
SET2018677,TXN1020544,2025-08-09,117.42
SET2018678,TXN1020545,2025-04-21,230.23
SET2018679,TXN1020546,2025-05-10,106.63
SET2018680,TXN1020547,2025-06-10,12.59
SET2018681,TXN1020548,2025-03-10,78.11
SET2018682,TXN1020549,2025-04-22,176.38
SET2018683,TXN1020550,2025-02-19,72.91
SET2018684,TXN1020551,2025-02-26,78.47
SET2018685,TXN1020552,2025-09-29,44.91
SET2018686,TXN1020553,2025-02-16,142.51
SET2018687,TXN1020554,2025-06-21,50.27
SET2018688,TXN1020555,2025-06-06,107.16
SET2018689,TXN1020556,2025-01-17,93.96
SET2018690,TXN1020557,2025-10-31,69.64
SET2018691,TXN1020558,2025-12-27,98.23
SET2018692,TXN1020559,2025-08-22,78.36
SET2018693,TXN1020560,2025-09-03,185.28
SET2018694,TXN1020561,2025-03-26,114.59
SET2018695,TXN1020562,2025-11-06,153.21
SET2018696,TXN1020563,2025-10-14,36.19
SET2018697,TXN1020564,2025-06-09,34.42
SET2018698,TXN1020565,2025-09-15,70.12
SET2018699,TXN1020566,2025-12-15,121.46
SET2018700,TXN1020567,2025-08-09,95.43
SET2018701,TXN1020568,2025-03-14,36.56
SET2018702,TXN1020569,2025-05-01,124.52
SET2018703,TXN1020570,2025-03-09,40.36
SET2018704,TXN1020571,2025-05-02,114.33
SET2018705,TXN1020572,2025-11-21,83.87
SET2018706,TXN1020573,2025-03-11,55.7
SET2018707,TXN1020574,2025-11-22,43.43
SET2018708,TXN1020575,2025-04-15,74.18
SET2018709,TXN1020576,2025-07-02,71.27
SET2018710,TXN1020577,2025-07-12,28.87
SET2018711,TXN1020578,2025-02-15,107.95
SET2018712,TXN1020579,2025-03-09,168.23
SET2018713,TXN1020580,2025-04-22,132.75
SET2018714,TXN1020581,2025-01-22,85.8
SET2018715,TXN1020583,2025-07-19,73.93
SET2018716,TXN1020584,2025-11-05,60.03
SET2018717,TXN1020585,2025-11-12,73.66
SET2018718,TXN1020587,2025-10-26,61.17
SET2018719,TXN1020588,2025-01-23,15.33
SET2018720,TXN1020589,2025-06-06,126.42
SET2018721,TXN1020590,2025-08-31,91.63
SET2018722,TXN1020591,2025-06-20,75.18
SET2018723,TXN1020592,2025-09-27,26.06
SET2018724,TXN1020593,2025-11-10,34.27
SET2018725,TXN1020594,2025-06-04,37.63
SET2018726,TXN1020595,2025-04-11,41.81
SET2018727,TXN1020596,2025-08-01,45.06
SET2018728,TXN1020597,2025-11-13,25.91
SET2018729,TXN1020599,2025-10-25,221.78
SET2018730,TXN1020600,2025-03-31,83.24
SET2018731,TXN1020601,2025-03-17,64.91
SET2018732,TXN1020602,2025-07-30,287.5
SET2018733,TXN1020603,2025-05-27,244.45
SET2018734,TXN1020604,2025-08-12,36.89
SET2018735,TXN1020605,2025-12-04,81.3
SET2018736,TXN1020606,2025-07-20,57.63
SET2018737,TXN1020607,2025-05-10,53.76
SET2018738,TXN1020608,2025-11-14,58.42
SET2018739,TXN1020609,2025-06-10,62.27
SET2018740,TXN1020610,2025-08-09,78.93
SET2018741,TXN1020611,2025-02-19,79.29
SET2018742,TXN1020612,2025-07-05,210.72
SET2018743,TXN1020613,2025-06-06,34.97
SET2018744,TXN1020614,2025-02-14,144.54
SET2018745,TXN1020615,2025-03-20,28.22
SET2018746,TXN1020616,2025-09-14,80.6
SET2018747,TXN1020617,2025-03-07,153.65
SET2018748,TXN1020618,2025-02-18,105.13
SET2018749,TXN1020619,2025-01-22,51.77
SET2018750,TXN1020620,2025-01-10,83.75
SET2018751,TXN1020621,2025-06-08,250.09
SET2018752,TXN1020622,2025-06-28,41.54
SET2018753,TXN1020623,2025-08-17,104.92
SET2018754,TXN1020624,2025-07-28,144.33
SET2018755,TXN1020625,2025-07-15,48.89
SET2018756,TXN1020626,2026-01-01,267.28
SET2018757,TXN1020627,2025-04-02,350.23
SET2018758,TXN1020628,2025-09-17,160.01
SET2018759,TXN1020630,2025-11-06,16.73
SET2018760,TXN1020631,2025-05-13,23.18
SET2018761,TXN1020632,2025-05-07,62.33
SET2018762,TXN1020633,2025-02-19,39.4
SET2018763,TXN1020635,2025-05-26,6.84
SET2018764,TXN1020636,2025-12-22,109.46
SET2018765,TXN1020637,2025-03-06,57.94
SET2018766,TXN1020638,2025-06-02,43.23
SET2018767,TXN1020639,2025-11-25,306.52
SET2018768,TXN1020640,2025-10-22,52.12
SET2018769,TXN1020641,2025-10-07,18.29
SET2018770,TXN1020642,2025-07-11,96.12
SET2018771,TXN1020643,2025-11-15,90.54
SET2018772,TXN1020644,2025-03-23,58.02
SET2018773,TXN1020645,2025-10-23,437.48
SET2018774,TXN1020647,2025-05-08,150.18
SET2018775,TXN1020648,2025-03-21,86.35
SET2018776,TXN1020649,2025-07-11,184.28
SET2018777,TXN1020650,2025-01-02,51.18
SET2018778,TXN1020651,2025-09-18,28.48
SET2018779,TXN1020652,2025-03-29,123.05
SET2018780,TXN1020653,2025-05-23,84.73
SET2018781,TXN1020656,2025-05-16,97.92
SET2018782,TXN1020657,2025-03-10,18.63
SET2018783,TXN1020658,2025-11-21,45.43
SET2018784,TXN1020659,2025-10-05,37.95
SET2018785,TXN1020660,2025-05-24,99.16
SET2018786,TXN1020661,2025-01-22,45.27
SET2018787,TXN1020662,2025-11-05,22.24
SET2018788,TXN1020663,2025-09-12,42.33
SET2018789,TXN1020664,2025-07-22,107.64
SET2018790,TXN1020665,2025-08-10,74.06
SET2018791,TXN1020666,2025-01-03,36.74
SET2018792,TXN1020667,2025-06-22,130.5
SET2018793,TXN1020669,2025-08-26,137.97
SET2018794,TXN1020670,2025-12-06,10.53
SET2018795,TXN1020671,2025-07-13,80.62
SET2018796,TXN1020673,2025-09-01,13.08
SET2018797,TXN1020674,2025-12-06,23.75
SET2018798,TXN1020675,2025-01-14,126.37
SET2018799,TXN1020676,2025-04-25,77.37
SET2018800,TXN1020677,2025-04-08,71.13
SET2018801,TXN1020678,2025-09-19,39.64
SET2018802,TXN1020680,2025-10-09,24.93
SET2018803,TXN1020681,2025-06-22,32.77
SET2018804,TXN1020682,2025-12-23,51.72
SET2018805,TXN1020683,2025-10-09,19.68
SET2018806,TXN1020684,2025-01-07,24.81
SET2018807,TXN1020685,2025-12-27,155.91
SET2018808,TXN1020686,2025-12-14,33.94
SET2018809,TXN1020687,2025-01-16,124.55
SET2018810,TXN1020688,2025-05-23,110.83
SET2018811,TXN1020689,2025-12-22,58.28
SET2018812,TXN1020690,2025-11-02,21.43
SET2018813,TXN1020692,2025-07-18,12.32
SET2018814,TXN1020693,2025-01-11,43.68
SET2018815,TXN1020694,2025-07-26,81.01
SET2018816,TXN1020695,2025-09-01,133.7
SET2018817,TXN1020696,2025-05-12,59.06
SET2018818,TXN1020699,2025-06-14,45.85
SET2018819,TXN1020700,2025-04-07,109.87
SET2018820,TXN1020701,2025-05-17,88.24
SET2018821,TXN1020702,2025-06-29,65.52
SET2018822,TXN1020703,2025-04-05,110.39
SET2018823,TXN1020704,2025-07-25,66.71
SET2018824,TXN1020706,2025-09-29,27.43
SET2018825,TXN1020707,2025-03-26,107.91
SET2018826,TXN1020708,2025-06-22,22.22
SET2018827,TXN1020709,2025-07-18,49.17
SET2018828,TXN1020711,2025-10-05,29.18
SET2018829,TXN1020712,2025-06-27,17.56
SET2018830,TXN1020713,2025-04-25,26.05
SET2018831,TXN1020714,2025-08-29,15.68
SET2018832,TXN1020715,2025-02-15,108.78
SET2018833,TXN1020716,2025-09-04,91.65
SET2018834,TXN1020717,2025-11-24,36.32
SET2018835,TXN1020718,2025-09-16,22.33
SET2018836,TXN1020719,2025-06-08,169.53
SET2018837,TXN1020720,2025-10-28,94.85
SET2018838,TXN1020721,2025-07-14,40.58
SET2018839,TXN1020722,2025-07-17,172.38
SET2018840,TXN1020723,2025-11-08,74.45
SET2018841,TXN1020724,2025-03-13,86.01
SET2018842,TXN1020725,2025-10-12,28.97
SET2018843,TXN1020726,2025-09-06,19.83
SET2018844,TXN1020727,2025-07-13,18.99
SET2018845,TXN1020728,2025-01-29,352.99
SET2018846,TXN1020729,2025-10-07,34.4
SET2018847,TXN1020730,2025-03-21,70.26
SET2018848,TXN1020731,2025-11-23,96.32
SET2018849,TXN1020732,2025-10-17,65.58
SET2018850,TXN1020733,2025-05-13,58.94
SET2018851,TXN1020735,2025-01-10,97.9
SET2018852,TXN1020737,2025-01-22,46.88
SET2018853,TXN1020738,2025-12-29,10.56
SET2018854,TXN1020739,2025-08-22,15.02
SET2018855,TXN1020740,2025-03-27,23.61
SET2018856,TXN1020741,2025-10-21,132.03
SET2018857,TXN1020742,2025-01-09,53.62
SET2018858,TXN1020743,2025-07-20,116.5
SET2018859,TXN1020744,2025-02-10,90.73
SET2018860,TXN1020746,2025-03-31,31.33
